BTUUID
24295670-8e38-4ab0-b6ba-9b1e26aee739,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:30:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
68f2e930-2992-4c23-a26f-c336c26baa50,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:30:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
5e96aa3d-cfd4-49b5-8904-f341c8cfc39d,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:31:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
5edb157e-4697-456c-a4a1-91279f2d69b6,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:31:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
01e40f91-2af2-44fc-82ae-51231fe842dd,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:31:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
f9513a43-94f1-49e4-90a4-389603b15608,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:31:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
bcc39ab1-5858-4c2c-a6fc-185900db91e0,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:31:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
1da275f9-8d80-48e3-a8d3-a2b8ba84ae92,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:31:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
8b5fa98c-3649-4a30-a25e-1baf45d96af8,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:32:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
cb281361-165e-4004-b341-c23e6f96d939,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:32:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
f13bf3fd-de05-4469-a92f-c7ce2f65d847,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:32:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
bacf907c-0f57-4594-883b-fc3ba2515ad4,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:32:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
690644cb-647d-4869-af5b-cabae568cf38,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:32:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
a934f6f6-6a46-4118-b7a6-1d1146112dd4,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:32:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
c39fbb80-8426-420b-8620-ac93ece4cd0f,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:33:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
ed500782-f5c2-40f4-8f2a-2cbce93f8d87,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:33:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
7db27e61-70cb-4a76-a348-9c79f052804f,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:33:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
d9f13481-c6ac-446f-a618-da641a0d43a3,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:33:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
6a63d17f-06a9-41a4-98e4-38d5f3035352,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:33:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
60a91010-4f26-45c6-ad2b-6ae5b556c30a,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:33:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
2545022d-64dd-470a-870e-b49549b34167,C:\Windows\System32\wbem\WmiPrvSE.exe,2024-07-29T12:33:18.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
44ac8337-d4ff-4086-b6a5-1face18df3d1,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:34:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
d35f761d-c6e8-45a5-ba01-19474a27d61d,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:34:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
428f3c0c-6773-4f6b-8c17-96b0b6e4bdf3,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:34:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
12bd371b-1f63-4a9f-8551-57021872adfa,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:34:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
342ab356-132a-453b-881a-11d28af5c275,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:34:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
dcf7870f-03ad-4ff1-91f3-de59d9513870,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:34:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
b83cb4f9-09ec-4e16-94d1-796c7017a4fa,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:35:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
d3747f58-c834-4a50-9cec-9ba2389e8f78,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:35:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
fabc84a4-054f-4457-bd45-649dee39059b,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:35:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
36c11034-c8ff-424d-9787-b10f8a3fd98f,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:35:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
18a9f0ca-c757-445b-bf9c-157fb4491d33,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:35:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
ada8b8a6-b9aa-4e24-a034-7d5d0b490da7,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:35:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
1dd50242-28f7-41f1-b79a-5a283b1a2045,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:36:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
308bf9a1-f7b5-44b2-9dc8-39302594308f,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:36:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
6fa34a0b-a02a-4329-85fa-16c530aaf040,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:36:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
54ff3f1e-a0cd-4fdd-a04a-bafa2097899b,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:36:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
94577300-83b5-4a9f-9b4c-f8bc75de7c69,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:36:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
0c8c633e-2041-40e5-a887-de0d7d3cc6c7,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:36:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
01448d8c-6d13-4f0d-8ad9-8c3264f77653,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:37:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
e7d98f5f-94ea-4d94-b98a-800260a42d97,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:37:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
ca68cd8d-3105-4818-95d4-3be99e6451b0,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:37:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
0bb802a9-1e45-4245-b3c6-5487ccb58c15,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:37:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
0be667a9-89e5-4f29-a4f2-c7a96c264a9c,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:37:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
7dd90c6d-64df-4ee6-b745-c6c643ac144e,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:37:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
4bbd7f52-1311-473d-8de0-f1cb8e44f638,C:\Windows\System32\svchost.exe,2024-07-29T12:37:57.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
5318a97a-ba01-4e48-9aa0-ced9f39d0167,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:38:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
c928a183-d7de-4726-b162-2eff4acf0fa6,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:38:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
6fd1bda0-20ad-40b3-be9c-e1a8cb6df791,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:38:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
6a448e0e-e85a-4714-a290-84878ea69d62,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:38:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
13fd7663-fae5-47f5-aa0f-2d5280feedec,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:38:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
afa8a151-8ed3-4610-a748-19a3d6011a19,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:38:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
31994656-2463-4096-8783-91de8c523b81,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:39:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
dca53fd6-8d8b-4dc8-a8dc-aa35eeb825c1,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:39:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
e9801795-7042-4498-9c72-1a5b5c9c9a1f,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:39:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
743738c1-5066-40fc-b56f-9a1e3d14d080,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:39:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
a8bbd33e-c5ba-473f-bc2b-440a86692daf,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:39:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
3df35a16-365e-4e74-b793-61b34450b636,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:39:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
074a59d1-4745-4f9a-aba6-192e3679d3b6,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:40:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
3308372d-0b5a-41ec-9dbe-e821baf6309c,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:40:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
2652d8a0-6149-40cd-868c-58df5eed12d8,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:40:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
6eedf102-bd09-4987-8fba-902542092846,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:40:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
41d44988-6720-4c64-98f8-9a065cc7b260,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:40:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
81bc3b8b-dc3a-4793-9496-d94618a5170e,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:40:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
b4d70bbd-8101-4955-9fe8-9f7bca7dc460,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:41:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
05d6fcbe-f973-4898-9102-024f844ef85e,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:41:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
7a730d67-0475-4bf3-a5aa-e341b3bf9893,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:41:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
434003d2-ea3d-4f0a-8f98-dad3346b3504,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:41:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
bde71456-869a-40d8-85b9-9b7bf88fa171,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:41:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
1bc1efa5-3c66-4027-a8e4-6843ee457106,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:41:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
493d9772-a39e-41a6-afef-cb7b053c33aa,C:\Windows\System32\wermgr.exe,2024-07-29T12:41:37.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
b4b37c05-c32f-4c5b-94b2-84ad2a38acb8,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:42:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
2e84c04d-3920-490d-8137-f16dd9351c48,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:42:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
d8ccc401-1024-42be-a495-09298acf430b,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:42:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
3246b0b2-8f92-4647-9b3d-78b7b2da9aa8,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:42:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
b2971486-afde-4211-a60d-474543c8b289,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:42:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
7ee6f8b2-a460-4132-a2c8-df0d41c62cbd,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:42:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
fd92f220-f9f6-4d5c-b94f-5d3a5dbe53a7,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:43:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
ea89d755-c06f-4982-8d20-b6718bea46ff,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:43:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
2d6fce5f-06d4-4d7d-ba0c-c164edfa0af7,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:43:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
41c23527-d96d-46f7-aae2-cd367d2a67ef,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:43:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
fc781f29-0973-44fe-aeab-6e4c0e4de7c4,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:43:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
0cf38e3c-9368-4d01-aa85-d34cdb7616ea,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:43:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
bd0c6c5a-8af8-416c-82fd-58fc71ac0ed6,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,2024-07-29T12:44:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
f917c50c-1750-4bea-a39c-07fb87807175,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,2024-07-29T12:44:11.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
e257242b-7e0d-4b5c-b258-246404f90e9d,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:44:12.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
22fffb32-87c7-43cc-b8e6-c00dbdbfdb4f,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:44:13.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
1dc69c10-00dd-47f0-adb3-adc0106d9f82,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,2024-07-29T12:44:14.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
831e12f2-2960-4936-8faa-a2a2597f79c8,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2024-07-29T12:44:15.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
bc802e2c-8b87-4fab-98ba-a6e0b4706074,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2024-07-29T12:45:10.000+00:00,WinEventLog:Microsoft-Windows-Sysmon/Operational,5,WinEventLog:SysMon,EC2AMAZ-HVTQL23
